FID	X	site_id	county	date	year	site_nm	trnsct_	mdw_wd_	emrgn__	sbmrg__	pont_nm	gps_lon	gps_lat	wtr_dp_	bttm_vs	sbstrt_	org_dp_	unvgtt_	ttl_cv_	stndn__	dtrts_p	variabl	Hydrc__	Phrgmt_	Phr____	Typh_ng	Typh_gl	Typ____	Typh_lt	Typh_s_	typh_cm	hyd_bin	typh_bn	UTM	NEAR_FID	NEAR_DIST	area	perimeter	glcwc_cwi_	glcwc_cwi1	other	usgs_quad	lk_basin	wetland_na	hgm_cls1	hgm_cls2	comments	x_centroid	y_centroid	hectares	nwi	wwi	owi	hwi	lowi	h_num	ditch_cons	dykes	dams	dredging	jetty	road_const	filled	marina	waste_sewa	geo_id	country	human_mod	MeanFetch	SD_Fetch	MeanREI	SD_REI
1185	1407	1313	Ottawa	7/25/2012	2012	Little Pigeon Creek Wetland	2	10	10	11	3	-86.212111	42.96199	0	Dry	Cly/Slt	59	0	100	2	30	percent_cover	0	0	0	0	0	0	5	0	0	0	0	16N	179	6589.903984	254493.2398	4016.994947	2461	2461	 	Port Sheldon	LKM	Little Pigeon Creek Wetland	RRB	 	residential development exists	563976.5881	4757029.333	25.45	T	F	F	T	F	113	F	F	T	F	F	T	F	F	T	1313	USA	1	57260.46875	5438.273926	305522.875	36315.29297
1186	1408	1313	Ottawa	7/25/2012	2012	Little Pigeon Creek Wetland	2	10	10	11	4	-86.212084	42.961987	0	Dry	Cly/Slt	95	2	100	1	15	percent_cover	0	0	0	0	0	0	10	0	0	0	0	16N	179	6589.196751	254493.2398	4016.994947	2461	2461	 	Port Sheldon	LKM	Little Pigeon Creek Wetland	RRB	 	residential development exists	563976.5881	4757029.333	25.45	T	F	F	T	F	113	F	F	T	F	F	T	F	F	T	1313	USA	1	57260.46875	5438.273926	305522.875	36315.29297
1187	1409	1313	Ottawa	7/25/2012	2012	Little Pigeon Creek Wetland	3	20	30	5	3	-86.218936	42.961537	0	Dry	Cly/Slt	22	5	90	5	30	percent_cover	0	0	0	0	0	0	5	0	0	0	0	16N	179	6659.609215	254493.2398	4016.994947	2461	2461	 	Port Sheldon	LKM	Little Pigeon Creek Wetland	RRB	 	residential development exists	563976.5881	4757029.333	25.45	T	F	F	T	F	113	F	F	T	F	F	T	F	F	T	1313	USA	1	57260.46875	5438.273926	305522.875	36315.29297
1188	1410	1313	Ottawa	7/25/2012	2012	Little Pigeon Creek Wetland	3	20	30	5	4	-86.218844	42.961629	0	Dry	Cly/Slt	35	0	75	2	95	percent_cover	0	0	0	0	0	0	2	0	0	0	0	16N	179	6667.590881	254493.2398	4016.994947	2461	2461	 	Port Sheldon	LKM	Little Pigeon Creek Wetland	RRB	 	residential development exists	563976.5881	4757029.333	25.45	T	F	F	T	F	113	F	F	T	F	F	T	F	F	T	1313	USA	1	57260.46875	5438.273926	305522.875	36315.29297
1189	1411	1313	Ottawa	7/25/2012	2012	Little Pigeon Creek Wetland	3	20	30	5	5	-86.218845	42.961677	0	Dry	Cly/Slt	15	2	95	1	25	percent_cover	0	0	0	0	0	0	5	0	0	0	0	16N	179	6672.769139	254493.2398	4016.994947	2461	2461	 	Port Sheldon	LKM	Little Pigeon Creek Wetland	RRB	 	residential development exists	563976.5881	4757029.333	25.45	T	F	F	T	F	113	F	F	T	F	F	T	F	F	T	1313	USA	1	57260.46875	5438.273926	305522.875	36315.29297
1190	1412	1313	Ottawa	7/11/2017	2017	Little Pigeon Creek Wetland	2	17	21	0	2	-86.217737	42.963564	15	NV	Cly/Slt	85	0	100	10	20	percent_cover	0	0	0	0	0	0	15	0	0	0	0	16N	179	6854.151511	254493.2398	4016.994947	2461	2461	 	Port Sheldon	LKM	Little Pigeon Creek Wetland	RRB	 	residential development exists	563976.5881	4757029.333	25.45	T	F	F	T	F	113	F	F	T	F	F	T	F	F	T	1313	USA	1	57645.53125	5491.254395	307391.5313	36655.625
1191	1413	1313	Ottawa	7/11/2017	2017	Little Pigeon Creek Wetland	2	17	21	0	3	-86.217736	42.96357	1	V	Cly/Slt	133	0	100	10	45	percent_cover	0	0	0	0	0	5	25	0	5	0	1	16N	179	6854.780576	254493.2398	4016.994947	2461	2461	 	Port Sheldon	LKM	Little Pigeon Creek Wetland	RRB	 	residential development exists	563976.5881	4757029.333	25.45	T	F	F	T	F	113	F	F	T	F	F	T	F	F	T	1313	USA	1	57645.53125	5491.254395	307391.5313	36655.625
1192	1414	1313	Ottawa	7/11/2017	2017	Little Pigeon Creek Wetland	2	17	21	0	4	-86.217676	42.963544	1	V	Cly/Slt	173	0	100	5	25	percent_cover	0	0	0	0	0	3	0	0	3	0	1	16N	179	6850.835283	254493.2398	4016.994947	2461	2461	 	Port Sheldon	LKM	Little Pigeon Creek Wetland	RRB	 	residential development exists	563976.5881	4757029.333	25.45	T	F	F	T	F	113	F	F	T	F	F	T	F	F	T	1313	USA	1	57645.53125	5491.254395	307391.5313	36655.625
1193	1415	1313	Ottawa	7/11/2017	2017	Little Pigeon Creek Wetland	2	17	21	0	5	-86.217697	42.9635	3	V	Cly/Slt	185	0	100	1	15	percent_cover	0	0	0	0	0	5	0	0	5	0	1	16N	179	6846.4803	254493.2398	4016.994947	2461	2461	 	Port Sheldon	LKM	Little Pigeon Creek Wetland	RRB	 	residential development exists	563976.5881	4757029.333	25.45	T	F	F	T	F	113	F	F	T	F	F	T	F	F	T	1313	USA	1	57645.53125	5491.254395	307391.5313	36655.625
1194	1416	1313	Ottawa	7/11/2017	2017	Little Pigeon Creek Wetland	2	17	21	0	6	-86.21768	42.963454	2	V	Cly/Slt	195	0	100	0	65	percent_cover	0	0	0	0	0	1	0	0	1	0	1	16N	179	6841.189489	254493.2398	4016.994947	2461	2461	 	Port Sheldon	LKM	Little Pigeon Creek Wetland	RRB	 	residential development exists	563976.5881	4757029.333	25.45	T	F	F	T	F	113	F	F	T	F	F	T	F	F	T	1313	USA	1	57645.53125	5491.254395	307391.5313	36655.625
1195	1417	1318	Ottawa	7/26/2012	2012	Big Bay Wetland #3	1	36	85	9	1	-86.184662	42.793196	0	Dry	Cly/Slt	0	0	90	2	100	percent_cover	0	0	0	0	0	0	4	0	0	0	0	16N	92	292.5656659	113615.9109	1680.568855	2289	2289	 	Holland West	LKM	Big Bay Wetland #3	RRB	 	maintained open with jetties; residential development exists	566582.2469	4738262.741	11.36	T	F	F	T	F	118	F	F	F	F	T	T	T	F	F	1318	USA	1	55951.60156	5967.336426	299592.0938	40000.85156
1196	1418	1318	Ottawa	7/26/2012	2012	Big Bay Wetland #3	1	36	85	9	5	-86.184966	42.793067	0	Dry	Cly/Slt	0	0	100	5	100	percent_cover	0	0	0	0	0	3	0	0	3	0	1	16N	92	267.7005587	113615.9109	1680.568855	2289	2289	 	Holland West	LKM	Big Bay Wetland #3	RRB	 	maintained open with jetties; residential development exists	566582.2469	4738262.741	11.36	T	F	F	T	F	118	F	F	F	F	T	T	T	F	F	1318	USA	1	55951.60156	5967.336426	299592.0938	40000.85156
1197	1419	1318	Ottawa	7/26/2012	2012	Big Bay Wetland #3	1	36	85	9	6	-86.18511	42.793056	0	Dry	Cly/Slt	0	0	40	7	100	percent_cover	0	0	0	0	0	26	0	0	26	0	1	16N	92	261.1708224	113615.9109	1680.568855	2289	2289	 	Holland West	LKM	Big Bay Wetland #3	RRB	 	maintained open with jetties; residential development exists	566582.2469	4738262.741	11.36	T	F	F	T	F	118	F	F	F	F	T	T	T	F	F	1318	USA	1	55951.60156	5967.336426	299592.0938	40000.85156
1198	1420	1318	Ottawa	7/26/2012	2012	Big Bay Wetland #3	1	36	85	9	7	-86.18531	42.792982	0	Dry	Cly/Slt	0	0	50	7	100	percent_cover	0	0	0	15	0	5	0	0	5	0	1	16N	92	246.7680532	113615.9109	1680.568855	2289	2289	 	Holland West	LKM	Big Bay Wetland #3	RRB	 	maintained open with jetties; residential development exists	566582.2469	4738262.741	11.36	T	F	F	T	F	118	F	F	F	F	T	T	T	F	F	1318	USA	1	55951.60156	5967.336426	299592.0938	40000.85156
1199	1421	1318	Ottawa	7/26/2012	2012	Big Bay Wetland #3	1	36	85	9	8	-86.185525	42.792933	0	Dry	Cly/Slt	0	0	50	5	100	percent_cover	0	0	0	15	0	15	0	0	15	0	1	16N	92	235.0737383	113615.9109	1680.568855	2289	2289	 	Holland West	LKM	Big Bay Wetland #3	RRB	 	maintained open with jetties; residential development exists	566582.2469	4738262.741	11.36	T	F	F	T	F	118	F	F	F	F	T	T	T	F	F	1318	USA	1	55951.60156	5967.336426	299592.0938	40000.85156
1200	1422	1318	Ottawa	7/26/2012	2012	Big Bay Wetland #3	1	36	85	9	9	-86.185677	42.792867	0	Dry	Cly/Slt	0	0	35	5	100	percent_cover	0	0	0	5	0	5	0	0	5	0	1	16N	92	224.0326555	113615.9109	1680.568855	2289	2289	 	Holland West	LKM	Big Bay Wetland #3	RRB	 	maintained open with jetties; residential development exists	566582.2469	4738262.741	11.36	T	F	F	T	F	118	F	F	F	F	T	T	T	F	F	1318	USA	1	55951.60156	5967.336426	299592.0938	40000.85156
1201	1423	1318	Ottawa	7/26/2012	2012	Big Bay Wetland #3	1	36	85	9	10	-86.185864	42.792817	0	Dry	Cly/Slt	0	0	45	10	100	percent_cover	0	0	0	0	0	10	0	0	10	0	1	16N	92	214.3591714	113615.9109	1680.568855	2289	2289	 	Holland West	LKM	Big Bay Wetland #3	RRB	 	maintained open with jetties; residential development exists	566582.2469	4738262.741	11.36	T	F	F	T	F	118	F	F	F	F	T	T	T	F	F	1318	USA	1	55951.60156	5967.336426	299592.0938	40000.85156
1202	1424	1318	Ottawa	7/26/2012	2012	Big Bay Wetland #3	2	45	45	9	2	-86.185639	42.793751	0	Dry	Cly/Slt	0	0	95	1	100	percent_cover	0	0	0	0	0	0	2	0	0	0	0	16N	92	319.4586793	113615.9109	1680.568855	2289	2289	 	Holland West	LKM	Big Bay Wetland #3	RRB	 	maintained open with jetties; residential development exists	566582.2469	4738262.741	11.36	T	F	F	T	F	118	F	F	F	F	T	T	T	F	F	1318	USA	1	55951.60156	5967.336426	299592.0938	40000.85156
1203	1425	1318	Ottawa	7/26/2012	2012	Big Bay Wetland #3	2	45	45	9	3	-86.185697	42.793681	0	Dry	Cly/Slt	0	0	85	5	100	percent_cover	0	0	0	0	0	0	5	0	0	0	0	16N	92	310.8185009	113615.9109	1680.568855	2289	2289	 	Holland West	LKM	Big Bay Wetland #3	RRB	 	maintained open with jetties; residential development exists	566582.2469	4738262.741	11.36	T	F	F	T	F	118	F	F	F	F	T	T	T	F	F	1318	USA	1	55951.60156	5967.336426	299592.0938	40000.85156
1204	1426	1318	Ottawa	7/26/2012	2012	Big Bay Wetland #3	2	45	45	9	4	-86.185776	42.793624	0	Dry	Cly/Slt	0	0	80	2	100	percent_cover	0	0	0	0	0	5	0	0	5	0	1	16N	92	303.2616723	113615.9109	1680.568855	2289	2289	 	Holland West	LKM	Big Bay Wetland #3	RRB	 	maintained open with jetties; residential development exists	566582.2469	4738262.741	11.36	T	F	F	T	F	118	F	F	F	F	T	T	T	F	F	1318	USA	1	55951.60156	5967.336426	299592.0938	40000.85156
1205	1427	1318	Ottawa	7/26/2012	2012	Big Bay Wetland #3	2	45	45	9	5	-86.18585	42.793568	0	Dry	Or/Si	0	0	50	5	100	percent_cover	0	0	0	0	0	10	0	0	10	0	1	16N	92	295.9744116	113615.9109	1680.568855	2289	2289	 	Holland West	LKM	Big Bay Wetland #3	RRB	 	maintained open with jetties; residential development exists	566582.2469	4738262.741	11.36	T	F	F	T	F	118	F	F	F	F	T	T	T	F	F	1318	USA	1	55951.60156	5967.336426	299592.0938	40000.85156
1206	1428	1318	Ottawa	7/26/2012	2012	Big Bay Wetland #3	2	45	45	9	6	-86.185967	42.793495	0	Dry	Cly/Slt	0	0	25	5	100	percent_cover	0	0	0	0	0	20	0	0	20	0	1	16N	92	286.3147638	113615.9109	1680.568855	2289	2289	 	Holland West	LKM	Big Bay Wetland #3	RRB	 	maintained open with jetties; residential development exists	566582.2469	4738262.741	11.36	T	F	F	T	F	118	F	F	F	F	T	T	T	F	F	1318	USA	1	55951.60156	5967.336426	299592.0938	40000.85156
1207	1429	1318	Ottawa	7/26/2012	2012	Big Bay Wetland #3	2	45	45	9	7	-86.186013	42.793477	0	Dry	Cly/Slt	0	0	20	10	100	percent_cover	0	0	0	0	0	20	0	0	20	0	1	16N	92	283.7538002	113615.9109	1680.568855	2289	2289	 	Holland West	LKM	Big Bay Wetland #3	RRB	 	maintained open with jetties; residential development exists	566582.2469	4738262.741	11.36	T	F	F	T	F	118	F	F	F	F	T	T	T	F	F	1318	USA	1	55951.60156	5967.336426	299592.0938	40000.85156
1208	1430	1318	Ottawa	7/26/2012	2012	Big Bay Wetland #3	2	45	45	9	8	-86.186089	42.793414	0	Dry	Cly/Slt	0	0	45	5	100	percent_cover	0	0	0	0	0	15	0	0	15	0	1	16N	92	275.9515973	113615.9109	1680.568855	2289	2289	 	Holland West	LKM	Big Bay Wetland #3	RRB	 	maintained open with jetties; residential development exists	566582.2469	4738262.741	11.36	T	F	F	T	F	118	F	F	F	F	T	T	T	F	F	1318	USA	1	55951.60156	5967.336426	299592.0938	40000.85156
1209	1431	1318	Ottawa	7/26/2012	2012	Big Bay Wetland #3	2	45	45	9	9	-86.186195	42.793383	0	Dry	Cly/Slt	0	0	70	5	100	percent_cover	0	0	0	0	0	0	7	0	0	0	0	16N	92	271.5193852	113615.9109	1680.568855	2289	2289	 	Holland West	LKM	Big Bay Wetland #3	RRB	 	maintained open with jetties; residential development exists	566582.2469	4738262.741	11.36	T	F	F	T	F	118	F	F	F	F	T	T	T	F	F	1318	USA	1	55951.60156	5967.336426	299592.0938	40000.85156
1210	1432	1318	Ottawa	7/26/2012	2012	Big Bay Wetland #3	3	48	0	5	2	-86.18705	42.793604	0	Dry	Cly/Slt	100	5	85	5	95	percent_cover	0	0	0	0	0	5	0	0	5	0	1	16N	92	297.6624559	113615.9109	1680.568855	2289	2289	 	Holland West	LKM	Big Bay Wetland #3	RRB	 	maintained open with jetties; residential development exists	566582.2469	4738262.741	11.36	T	F	F	T	F	118	F	F	F	F	T	T	T	F	F	1318	USA	1	55951.60156	5967.336426	299592.0938	40000.85156
1211	1433	1318	Ottawa	7/26/2012	2012	Big Bay Wetland #3	3	48	0	5	3	-86.18698	42.793641	0	Dry	Cly/Slt	100	0	75	10	100	percent_cover	0	0	0	0	0	7	0	0	7	0	1	16N	92	300.9818712	113615.9109	1680.568855	2289	2289	 	Holland West	LKM	Big Bay Wetland #3	RRB	 	maintained open with jetties; residential development exists	566582.2469	4738262.741	11.36	T	F	F	T	F	118	F	F	F	F	T	T	T	F	F	1318	USA	1	55951.60156	5967.336426	299592.0938	40000.85156
1212	1434	1318	Ottawa	7/26/2012	2012	Big Bay Wetland #3	3	48	0	5	5	-86.186773	42.793773	0	Dry	Cly/Slt	100	0	75	2	100	percent_cover	0	0	0	0	0	0	5	0	0	0	0	16N	92	314.0276625	113615.9109	1680.568855	2289	2289	 	Holland West	LKM	Big Bay Wetland #3	RRB	 	maintained open with jetties; residential development exists	566582.2469	4738262.741	11.36	T	F	F	T	F	118	F	F	F	F	T	T	T	F	F	1318	USA	1	55951.60156	5967.336426	299592.0938	40000.85156
1213	1435	1318	Ottawa	7/26/2012	2012	Big Bay Wetland #3	3	48	0	5	15	-86.186742	42.793822	20	V	Sand	45	75	15	0	10	percent_cover	0	0	0	0	0	0	1	0	0	0	0	16N	92	319.3131582	113615.9109	1680.568855	2289	2289	 	Holland West	LKM	Big Bay Wetland #3	RRB	 	maintained open with jetties; residential development exists	566582.2469	4738262.741	11.36	T	F	F	T	F	118	F	F	F	F	T	T	T	F	F	1318	USA	1	55951.60156	5967.336426	299592.0938	40000.85156
1214	1436	1319	Van Buren	7/6/2013	2013	Black River Wetland	2	109	25	11	1	-86.265269	42.408036	0	Dry	Cly/Slt	25	0	30	25	100	percent_cover	0	0	0	0	0	30	0	0	30	0	1	16N	294	674.9071849	85821.77555	1316.581745	1249	1249	 	South Haven	LKM	Black River Wetland	RRB	 	wetland contains small pond and is contiguous; residential development exists	560420.0013	4695464.606	8.58	T	F	F	T	F	119	F	F	F	T	T	T	T	F	T	1319	USA	1	60061.70703	6261.085938	334808.125	47211.83984
1215	1437	1319	Van Buren	7/6/2013	2013	Black River Wetland	2	109	25	11	2	-86.26549	42.408134	0	Dry	Cly/Slt	15	0	75	20	100	percent_cover	0	0	0	0	0	55	0	0	55	0	1	16N	294	653.9903471	85821.77555	1316.581745	1249	1249	 	South Haven	LKM	Black River Wetland	RRB	 	wetland contains small pond and is contiguous; residential development exists	560420.0013	4695464.606	8.58	T	F	F	T	F	119	F	F	F	T	T	T	T	F	T	1319	USA	1	60061.70703	6261.085938	334808.125	47211.83984
1216	1438	1319	Van Buren	7/6/2013	2013	Black River Wetland	2	109	25	11	3	-86.265804	42.408175	0	Dry	Cly/Slt	112	0	60	25	100	percent_cover	0	0	0	0	0	40	0	0	40	0	1	16N	294	628.3008226	85821.77555	1316.581745	1249	1249	 	South Haven	LKM	Black River Wetland	RRB	 	wetland contains small pond and is contiguous; residential development exists	560420.0013	4695464.606	8.58	T	F	F	T	F	119	F	F	F	T	T	T	T	F	T	1319	USA	1	60061.70703	6261.085938	334808.125	47211.83984
1217	1439	1319	Van Buren	7/6/2013	2013	Black River Wetland	2	109	25	11	4	-86.266089	42.408209	1	V	Cly/Slt	140	0	75	2	100	percent_cover	0	0	0	0	0	60	0	0	60	0	1	16N	294	605.1607949	85821.77555	1316.581745	1249	1249	 	South Haven	LKM	Black River Wetland	RRB	 	wetland contains small pond and is contiguous; residential development exists	560420.0013	4695464.606	8.58	T	F	F	T	F	119	F	F	F	T	T	T	T	F	T	1319	USA	1	60061.70703	6261.085938	334808.125	47211.83984
1218	1440	1319	Van Buren	7/6/2013	2013	Black River Wetland	2	109	25	11	5	-86.266335	42.408237	3	V	Cly/Slt	140	0	85	15	100	percent_cover	0	0	0	0	0	75	0	0	75	0	1	16N	294	585.2851727	85821.77555	1316.581745	1249	1249	 	South Haven	LKM	Black River Wetland	RRB	 	wetland contains small pond and is contiguous; residential development exists	560420.0013	4695464.606	8.58	T	F	F	T	F	119	F	F	F	T	T	T	T	F	T	1319	USA	1	60061.70703	6261.085938	334808.125	47211.83984
1219	1441	1319	Van Buren	7/6/2013	2013	Black River Wetland	2	109	25	11	6	-86.266445	42.408281	6	NV	Cly/Slt	140	5	75	3	40	percent_cover	0	0	0	0	0	70	0	0	70	0	1	16N	294	575.0457695	85821.77555	1316.581745	1249	1249	 	South Haven	LKM	Black River Wetland	RRB	 	wetland contains small pond and is contiguous; residential development exists	560420.0013	4695464.606	8.58	T	F	F	T	F	119	F	F	F	T	T	T	T	F	T	1319	USA	1	60061.70703	6261.085938	334808.125	47211.83984
1220	1442	1319	Van Buren	7/6/2013	2013	Black River Wetland	2	109	25	11	7	-86.26645904	42.40832291	3	NV	Cly/Slt	140	10	75	5	50	percent_cover	0	0	0	0	0	70	0	0	70	0	1	16N	294	572.187739	85821.77555	1316.581745	1249	1249	 	South Haven	LKM	Black River Wetland	RRB	 	wetland contains small pond and is contiguous; residential development exists	560420.0013	4695464.606	8.58	T	F	F	T	F	119	F	F	F	T	T	T	T	F	T	1319	USA	1	60061.70703	6261.085938	334808.125	47211.83984
1221	1443	1319	Van Buren	7/6/2013	2013	Black River Wetland	2	109	25	11	8	-86.26646371	42.40836566	4	NV	Cly/Slt	140	10	75	3	50	percent_cover	0	0	0	0	0	70	0	0	70	0	1	16N	294	570.0354229	85821.77555	1316.581745	1249	1249	 	South Haven	LKM	Black River Wetland	RRB	 	wetland contains small pond and is contiguous; residential development exists	560420.0013	4695464.606	8.58	T	F	F	T	F	119	F	F	F	T	T	T	T	F	T	1319	USA	1	60061.70703	6261.085938	334808.125	47211.83984
1222	1444	1319	Van Buren	7/6/2013	2013	Black River Wetland	2	109	25	11	9	-86.26647838	42.40842616	5	NV	Cly/Slt	140	5	75	7	45	percent_cover	0	0	0	0	0	70	0	0	70	0	1	16N	294	566.4263781	85821.77555	1316.581745	1249	1249	 	South Haven	LKM	Black River Wetland	RRB	 	wetland contains small pond and is contiguous; residential development exists	560420.0013	4695464.606	8.58	T	F	F	T	F	119	F	F	F	T	T	T	T	F	T	1319	USA	1	60061.70703	6261.085938	334808.125	47211.83984
1223	1445	1319	Van Buren	7/6/2013	2013	Black River Wetland	2	109	25	11	10	-86.26648239	42.40847636	4	NV	Cly/Slt	140	5	75	5	50	percent_cover	0	0	0	0	0	70	0	0	70	0	1	16N	294	564.1043155	85821.77555	1316.581745	1249	1249	 	South Haven	LKM	Black River Wetland	RRB	 	wetland contains small pond and is contiguous; residential development exists	560420.0013	4695464.606	8.58	T	F	F	T	F	119	F	F	F	T	T	T	T	F	T	1319	USA	1	60061.70703	6261.085938	334808.125	47211.83984
1224	1446	1325	Berrien	7/27/2011	2011	Galien River Wetland	1	21	326	15	6	-86.725665	41.802767	0	Dry	Cly/Slt	7	0	37	70	70	percent_cover	0	0	0	0	0	30	0	0	30	0	1	16N	273	1196.452183	1905977.112	15877.32327	651	651	 	New Buffalo East/New Buffalo West	LKM	Galien River Wetland	RRO	 	maintained open with jetties; residential development exists	522434.9337	4628170.028	190.6	T	F	F	T	F	127	T	F	F	T	T	T	T	T	T	1325	USA	1	66437.57031	4239.549316	388233.4375	47942.24609
1225	1447	1325	Berrien	7/27/2011	2011	Galien River Wetland	1	21	326	15	7	-86.726183	41.802955	0	Dry	Cly/Slt	5	0	65	30	80	percent_cover	0	0	0	0	0	30	0	0	30	0	1	16N	273	1218.707997	1905977.112	15877.32327	651	651	 	New Buffalo East/New Buffalo West	LKM	Galien River Wetland	RRO	 	maintained open with jetties; residential development exists	522434.9337	4628170.028	190.6	T	F	F	T	F	127	T	F	F	T	T	T	T	T	T	1325	USA	1	66437.57031	4239.549316	388233.4375	47942.24609
1226	1448	1325	Berrien	7/27/2011	2011	Galien River Wetland	1	21	326	15	8	-86.726945	41.803185	0	Dry	Cly/Slt	10	0	100	5	70	percent_cover	0	50	0	0	0	30	0	0	30	0	1	16N	273	1256.836968	1905977.112	15877.32327	651	651	 	New Buffalo East/New Buffalo West	LKM	Galien River Wetland	RRO	 	maintained open with jetties; residential development exists	522434.9337	4628170.028	190.6	T	F	F	T	F	127	T	F	F	T	T	T	T	T	T	1325	USA	1	67331.07813	4237.839355	392630.625	47885.00781
1227	1449	1325	Berrien	7/27/2011	2011	Galien River Wetland	1	21	326	15	9	-86.727642	41.803416	0	Dry	Cly/Slt	7	2	36	0	95	percent_cover	0	0	0	0	0	6	0	0	6	0	1	16N	273	1292.723174	1905977.112	15877.32327	651	651	 	New Buffalo East/New Buffalo West	LKM	Galien River Wetland	RRO	 	maintained open with jetties; residential development exists	522434.9337	4628170.028	190.6	T	F	F	T	F	127	T	F	F	T	T	T	T	T	T	1325	USA	1	67222.24219	4237.404297	392108.9063	47851.16406
1228	1450	1325	Berrien	7/27/2011	2011	Galien River Wetland	1	21	326	15	10	-86.728413	41.803563	0	Dry	Cly/Slt	1	0	100	5	85	percent_cover	0	0	0	0	0	30	0	0	30	0	1	16N	273	1340.492749	1905977.112	15877.32327	651	651	 	New Buffalo East/New Buffalo West	LKM	Galien River Wetland	RRO	 	maintained open with jetties; residential development exists	522434.9337	4628170.028	190.6	T	F	F	T	F	127	T	F	F	T	T	T	T	T	T	1325	USA	1	67021.66406	4214.472656	391060.7188	47835.73438
1229	1451	1325	Berrien	7/27/2011	2011	Galien River Wetland	2	42	369	20	5	-86.736261	41.802529	0	Dry	Cly/Slt	2	0	100	0	60	percent_cover	0	0	0	0	0	6	0	0	6	0	1	16N	51	746.5950316	1905977.112	15877.32327	651	651	 	New Buffalo East/New Buffalo West	LKM	Galien River Wetland	RRO	 	maintained open with jetties; residential development exists	522434.9337	4628170.028	190.6	T	F	F	T	F	127	T	F	F	T	T	T	T	T	T	1325	USA	1	67406.59375	4215.450195	392918.5938	47795.45703
1230	1452	1325	Berrien	7/27/2011	2011	Galien River Wetland	2	42	369	20	6	-86.735217	41.799376	5	V	Cly/Slt	2	0	60	0	45	percent_cover	0	0	0	0	0	60	0	0	60	0	1	16N	51	833.0291508	1905977.112	15877.32327	651	651	 	New Buffalo East/New Buffalo West	LKM	Galien River Wetland	RRO	 	maintained open with jetties; residential development exists	522434.9337	4628170.028	190.6	T	F	F	T	F	127	T	F	F	T	T	T	T	T	T	1325	USA	1	67058.30469	4187.965332	391091.6875	47755.44141
1231	1453	1325	Berrien	7/27/2011	2011	Galien River Wetland	2	42	369	20	7	-86.735415	41.800005	1	V	Cly/Slt	1	0	50	50	40	percent_cover	0	0	0	0	0	30	0	0	30	0	1	16N	51	804.5417637	1905977.112	15877.32327	651	651	 	New Buffalo East/New Buffalo West	LKM	Galien River Wetland	RRO	 	maintained open with jetties; residential development exists	522434.9337	4628170.028	190.6	T	F	F	T	F	127	T	F	F	T	T	T	T	T	T	1325	USA	1	67058.30469	4187.965332	391091.6875	47755.44141
1232	1454	1325	Berrien	7/27/2011	2011	Galien River Wetland	2	42	369	20	8	-86.73553	41.800662	0	Dry	Cly/Slt	1	0	100	3	75	percent_cover	0	0	0	0	0	75	0	0	75	0	1	16N	51	788.3586383	1905977.112	15877.32327	651	651	 	New Buffalo East/New Buffalo West	LKM	Galien River Wetland	RRO	 	maintained open with jetties; residential development exists	522434.9337	4628170.028	190.6	T	F	F	T	F	127	T	F	F	T	T	T	T	T	T	1325	USA	1	67392.64063	4196.992676	392812.4375	47793.23438
1233	1455	1325	Berrien	7/27/2011	2011	Galien River Wetland	2	42	369	20	9	-86.735768	41.801282	0	Dry	Cly/Slt	3	0	100	0.5	85	percent_cover	0	0	0	0	0	20	0	0	20	0	1	16N	51	768.425901	1905977.112	15877.32327	651	651	 	New Buffalo East/New Buffalo West	LKM	Galien River Wetland	RRO	 	maintained open with jetties; residential development exists	522434.9337	4628170.028	190.6	T	F	F	T	F	127	T	F	F	T	T	T	T	T	T	1325	USA	1	67360.05469	4194.919922	392722.0625	47780.22656
1234	1456	1325	Berrien	7/27/2011	2011	Galien River Wetland	2	42	369	20	10	-86.736057	41.801911	0	Dry	Cly/Slt	2	0	88	0.5	85	percent_cover	0	0	0	0	0	40	0	0	40	0	1	16N	51	750.7261975	1905977.112	15877.32327	651	651	 	New Buffalo East/New Buffalo West	LKM	Galien River Wetland	RRO	 	maintained open with jetties; residential development exists	522434.9337	4628170.028	190.6	T	F	F	T	F	127	T	F	F	T	T	T	T	T	T	1325	USA	1	67360.05469	4194.919922	392722.0625	47780.22656
1235	1457	1325	Berrien	7/27/2011	2011	Galien River Wetland	4	66	112	1	5	-86.725598	41.803573	0	Dry	Cly/Slt	2	0	18	0	100	percent_cover	0	0.5	0	0	0	0	0	0	0	0	0	16N	273	1139.690675	1905977.112	15877.32327	651	651	 	New Buffalo East/New Buffalo West	LKM	Galien River Wetland	RRO	 	maintained open with jetties; residential development exists	522434.9337	4628170.028	190.6	T	F	F	T	F	127	T	F	F	T	T	T	T	T	T	1325	USA	1	66437.57031	4239.549316	388233.4375	47942.24609
1236	1458	1325	Berrien	7/27/2011	2011	Galien River Wetland	4	66	112	1	9	-86.725925	41.804263	0	Dry	Cly/Slt	1	0	68	2	90	percent_cover	0	0	0	0	0	20	0	0	20	0	1	16N	273	1122.14295	1905977.112	15877.32327	651	651	 	New Buffalo East/New Buffalo West	LKM	Galien River Wetland	RRO	 	maintained open with jetties; residential development exists	522434.9337	4628170.028	190.6	T	F	F	T	F	127	T	F	F	T	T	T	T	T	T	1325	USA	1	66437.57031	4239.549316	388233.4375	47942.24609
